session_id,round,question_id,asked_question_id,correctness,depth,clarity,practicality,tradeoffs,overall_score,provenance,missing_points
39,1,19,243,0.745,0.71,0.76,0.707,0.682,0.7248,rule,"[""生产环境验证""]"
39,2,92,244,0.565,0.617,0.642,0.524,0.593,0.5867,hybrid,"[""监控与回滚方案"", ""核心概念边界""]"
39,3,62,245,0.671,0.67,0.739,0.63,0.657,0.6733,rule,"[""异常场景处理"", ""监控与回滚方案""]"
39,4,41,246,0.807,0.631,0.724,0.69,0.603,0.7059,rule,"[""性能瓶颈分析""]"
39,5,39,247,0.645,0.653,0.627,0.631,0.582,0.6333,rule,"[""核心概念边界"", ""监控与回滚方案""]"
39,6,46,248,0.737,0.733,0.685,0.729,0.692,0.7199,rule,"[""异常场景处理""]"
40,1,88,249,0.515,0.59,0.547,0.626,0.583,0.5654,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
40,2,96,250,0.69,0.63,0.678,0.689,0.661,0.6701,llm,"[""监控与回滚方案""]"
40,3,78,251,0.691,0.598,0.618,0.6,0.602,0.63,rule,"[""一致性权衡""]"
40,4,105,252,0.629,0.548,0.71,0.723,0.595,0.6356,rule,"[""生产环境验证"", ""一致性权衡""]"
40,5,192,253,0.625,0.477,0.547,0.583,0.535,0.5588,llm,"[""异常场景处理"", ""一致性权衡"", ""核心概念边界""]"
41,1,62,254,0.643,0.628,0.569,0.606,0.614,0.6168,llm,"[""性能瓶颈分析"", ""一致性权衡""]"
41,2,61,255,0.613,0.397,0.463,0.516,0.509,0.5079,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
41,3,52,256,0.802,0.678,0.656,0.732,0.737,0.7282,rule,"[""一致性权衡""]"
41,4,110,257,0.738,0.805,0.756,0.731,0.777,0.7604,rule,"[""生产环境验证"", ""性能瓶颈分析""]"
41,5,111,258,0.761,0.828,0.781,0.833,0.917,0.8124,rule,[]
42,1,174,259,0.821,0.743,0.749,0.719,0.733,0.7621,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
42,2,190,260,0.451,0.22,0.425,0.313,0.326,0.3536,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
42,3,164,261,0.756,0.654,0.713,0.693,0.652,0.701,rule,"[""生产环境验证""]"
42,4,148,262,0.504,0.643,0.606,0.629,0.619,0.5894,rule,"[""一致性权衡""]"
42,5,150,263,0.554,0.54,0.574,0.647,0.547,0.5691,llm,"[""核心概念边界"", ""监控与回滚方案"", ""性能瓶颈分析""]"
42,6,157,264,0.653,0.545,0.614,0.75,0.72,0.6467,llm,"[""核心概念边界""]"
42,7,105,265,0.703,0.713,0.7,0.699,0.697,0.7032,rule,"[""性能瓶颈分析""]"
43,1,124,266,0.847,0.704,0.781,0.808,0.824,0.7934,hybrid,"[""监控与回滚方案""]"
43,2,113,267,0.69,0.703,0.811,0.721,0.669,0.7162,rule,"[""生产环境验证""]"
43,3,119,268,0.76,0.852,0.8,0.688,0.824,0.7843,rule,"[""一致性权衡""]"
43,4,106,269,0.627,0.681,0.687,0.729,0.754,0.6834,llm,"[""生产环境验证""]"
43,5,190,270,0.877,0.827,0.846,0.894,0.794,0.8521,rule,[]
43,6,138,271,0.924,0.927,0.873,0.842,0.915,0.9009,llm,"[""核心概念边界""]"
43,7,142,272,0.734,0.677,0.745,0.793,0.653,0.7225,rule,"[""核心概念边界""]"
43,8,121,273,0.797,0.836,0.684,0.804,0.87,0.7975,rule,[]
44,1,190,274,0.818,0.763,0.764,0.686,0.719,0.7609,hybrid,"[""性能瓶颈分析""]"
44,2,127,275,0.734,0.765,0.768,0.78,0.735,0.7549,rule,"[""异常场景处理""]"
44,3,110,276,0.885,0.98,0.98,0.825,0.95,0.9213,rule,[]
44,4,145,277,0.919,0.923,0.868,0.98,0.93,0.9229,llm,"[""性能瓶颈分析""]"
44,5,142,278,0.76,0.747,0.839,0.845,0.8,0.7903,rule,"[""异常场景处理""]"
44,6,192,279,0.804,0.886,0.881,0.917,0.98,0.8781,rule,[]
44,7,121,280,0.691,0.732,0.751,0.671,0.772,0.7176,llm,"[""性能瓶颈分析""]"
45,1,105,281,0.946,0.817,0.846,0.866,0.861,0.8746,rule,"[""性能瓶颈分析""]"
45,2,182,282,0.782,0.728,0.823,0.759,0.7,0.762,rule,"[""核心概念边界""]"
45,3,148,283,0.686,0.812,0.794,0.792,0.844,0.7719,rule,"[""一致性权衡""]"
45,4,187,284,0.86,0.857,0.868,0.912,0.9,0.8745,rule,"[""异常场景处理""]"
45,5,181,285,0.857,0.742,0.853,0.88,0.889,0.8379,rule,[]
45,6,103,286,0.965,0.875,0.97,0.837,0.787,0.9003,rule,[]
45,7,166,287,0.81,0.761,0.798,0.738,0.674,0.7668,llm,"[""监控与回滚方案"", ""一致性权衡""]"
45,8,172,288,0.859,0.917,0.98,0.919,0.938,0.9135,llm,[]
46,1,146,289,0.752,0.682,0.684,0.756,0.66,0.713,rule,"[""核心概念边界"", ""生产环境验证""]"
46,2,44,290,0.683,0.754,0.667,0.698,0.727,0.7049,rule,"[""监控与回滚方案"", ""一致性权衡""]"
46,3,55,291,0.358,0.489,0.515,0.488,0.58,0.4658,hybrid,"[""异常场景处理"", ""性能瓶颈分析"", ""核心概念边界""]"
46,4,38,292,0.704,0.587,0.709,0.654,0.635,0.6606,llm,"[""性能瓶颈分析""]"
46,5,35,293,0.702,0.741,0.882,0.754,0.716,0.7524,llm,"[""核心概念边界"", ""一致性权衡""]"
46,6,50,294,0.694,0.731,0.688,0.749,0.727,0.7154,hybrid,"[""一致性权衡""]"
46,7,168,295,0.803,0.702,0.791,0.743,0.768,0.7627,rule,"[""核心概念边界""]"
46,8,191,296,0.574,0.607,0.709,0.63,0.623,0.6203,rule,"[""核心概念边界""]"
47,1,104,297,0.645,0.703,0.778,0.634,0.583,0.6712,rule,"[""生产环境验证"", ""监控与回滚方案""]"
47,2,180,298,0.768,0.758,0.77,0.784,0.873,0.7824,llm,"[""监控与回滚方案""]"
47,3,181,299,0.835,0.735,0.734,0.772,0.743,0.7721,rule,"[""一致性权衡"", ""监控与回滚方案""]"
48,1,14,300,0.571,0.613,0.668,0.603,0.648,0.6126,rule,"[""性能瓶颈分析"", ""一致性权衡""]"
48,2,150,301,0.743,0.664,0.711,0.624,0.567,0.6761,rule,"[""异常场景处理"", ""一致性权衡""]"
48,3,43,302,0.667,0.532,0.656,0.675,0.618,0.6291,llm,"[""生产环境验证"", ""一致性权衡""]"
48,4,40,303,0.538,0.58,0.548,0.649,0.663,0.5848,llm,"[""性能瓶颈分析""]"
48,5,50,304,0.812,0.689,0.818,0.547,0.634,0.7167,rule,"[""异常场景处理""]"
49,1,48,305,0.56,0.624,0.459,0.527,0.554,0.5512,rule,"[""异常场景处理"", ""核心概念边界""]"
49,2,146,306,0.789,0.728,0.8,0.661,0.687,0.7416,llm,"[""监控与回滚方案""]"
49,3,166,307,0.586,0.574,0.534,0.694,0.585,0.5926,llm,"[""生产环境验证""]"
49,4,165,308,0.672,0.695,0.655,0.675,0.693,0.6775,rule,"[""性能瓶颈分析"", ""监控与回滚方案""]"
49,5,142,309,0.599,0.571,0.535,0.498,0.539,0.5567,rule,"[""性能瓶颈分析"", ""生产环境验证"", ""一致性权衡""]"
49,6,60,310,0.726,0.633,0.738,0.788,0.678,0.711,rule,"[""监控与回滚方案""]"
49,7,54,311,0.907,0.793,0.792,0.879,0.837,0.8475,rule,"[""一致性权衡""]"
49,8,43,312,0.633,0.541,0.553,0.602,0.508,0.5768,rule,"[""生产环境验证"", ""性能瓶颈分析"", ""核心概念边界""]"
50,1,103,313,0.651,0.77,0.652,0.702,0.733,0.6977,rule,"[""监控与回滚方案""]"
50,2,34,314,0.705,0.698,0.68,0.709,0.605,0.6867,llm,"[""性能瓶颈分析"", ""生产环境验证""]"
50,3,108,315,0.705,0.688,0.588,0.715,0.709,0.6835,rule,"[""性能瓶颈分析""]"
51,1,188,316,0.69,0.697,0.736,0.713,0.763,0.7129,hybrid,"[""性能瓶颈分析"", ""一致性权衡""]"
51,2,108,317,0.742,0.71,0.742,0.755,0.811,0.746,rule,"[""异常场景处理"", ""监控与回滚方案""]"
51,3,50,318,0.751,0.71,0.708,0.69,0.716,0.7196,rule,"[""一致性权衡"", ""核心概念边界""]"
51,4,81,319,0.731,0.69,0.626,0.682,0.729,0.6952,rule,"[""监控与回滚方案""]"
51,5,71,320,0.735,0.629,0.66,0.677,0.621,0.6733,rule,"[""核心概念边界""]"
51,6,85,321,0.784,0.806,0.771,0.803,0.891,0.8042,rule,"[""核心概念边界""]"
51,7,190,322,0.558,0.585,0.508,0.645,0.54,0.5684,rule,"[""性能瓶颈分析"", ""生产环境验证""]"
51,8,187,323,0.622,0.639,0.564,0.696,0.66,0.6337,rule,"[""性能瓶颈分析""]"
52,1,65,324,0.372,0.383,0.347,0.382,0.408,0.3765,rule,"[""生产环境验证"", ""监控与回滚方案""]"
52,2,177,325,0.354,0.393,0.348,0.387,0.322,0.3633,rule,"[""一致性权衡"", ""性能瓶颈分析"", ""生产环境验证""]"
52,3,171,326,0.462,0.493,0.546,0.582,0.498,0.5085,rule,"[""核心概念边界"", ""生产环境验证""]"
52,4,176,327,0.378,0.343,0.335,0.436,0.448,0.3818,rule,"[""一致性权衡"", ""生产环境验证"", ""性能瓶颈分析""]"
52,5,169,328,0.377,0.412,0.438,0.418,0.492,0.4175,rule,"[""一致性权衡"", ""生产环境验证"", ""核心概念边界""]"
52,6,65,329,0.561,0.437,0.393,0.418,0.508,0.4728,rule,"[""性能瓶颈分析"", ""生产环境验证"", ""核心概念边界""]"
52,7,175,330,0.467,0.562,0.551,0.551,0.601,0.5346,rule,"[""一致性权衡"", ""性能瓶颈分析"", ""监控与回滚方案""]"
53,1,28,331,0.501,0.217,0.322,0.39,0.253,0.3543,rule,"[""核心概念边界"", ""性能瓶颈分析""]"
53,2,8,332,0.487,0.364,0.395,0.407,0.396,0.4177,rule,"[""一致性权衡"", ""生产环境验证"", ""异常场景处理""]"
53,3,51,333,0.503,0.509,0.492,0.466,0.455,0.49,rule,"[""异常场景处理"", ""性能瓶颈分析"", ""核心概念边界""]"
53,4,93,334,0.544,0.542,0.529,0.554,0.611,0.5514,rule,"[""监控与回滚方案"", ""异常场景处理"", ""核心概念边界""]"
53,5,7,335,0.519,0.407,0.406,0.417,0.451,0.4477,rule,"[""监控与回滚方案"", ""一致性权衡"", ""性能瓶颈分析""]"
53,6,2,336,0.43,0.407,0.273,0.476,0.392,0.4009,llm,"[""生产环境验证"", ""异常场景处理"", ""核心概念边界""]"
53,7,21,337,0.452,0.352,0.419,0.459,0.335,0.4094,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
54,1,7,338,0.52,0.363,0.435,0.471,0.415,0.4471,rule,"[""性能瓶颈分析"", ""一致性权衡""]"
54,2,23,339,0.331,0.348,0.344,0.537,0.402,0.3815,rule,"[""异常场景处理"", ""监控与回滚方案""]"
54,3,53,340,0.522,0.439,0.475,0.529,0.562,0.5013,rule,"[""异常场景处理"", ""核心概念边界"", ""性能瓶颈分析""]"
54,4,4,341,0.307,0.345,0.294,0.397,0.392,0.3399,llm,"[""生产环境验证"", ""核心概念边界""]"
54,5,5,342,0.549,0.584,0.47,0.548,0.571,0.5463,rule,"[""性能瓶颈分析"", ""一致性权衡"", ""核心概念边界""]"
55,1,117,343,0.682,0.652,0.784,0.619,0.546,0.6642,rule,"[""核心概念边界""]"
55,2,118,344,0.867,0.733,0.775,0.888,0.708,0.8036,hybrid,[]
55,3,103,345,0.744,0.692,0.933,0.745,0.69,0.7576,rule,"[""生产环境验证""]"
55,4,115,346,0.749,0.618,0.638,0.688,0.68,0.6809,rule,"[""一致性权衡""]"
55,5,140,347,0.834,0.722,0.812,0.84,0.738,0.7929,hybrid,[]
55,6,150,348,0.857,0.83,0.822,0.889,0.771,0.8388,rule,[]
55,7,56,349,0.784,0.67,0.735,0.715,0.698,0.7264,rule,"[""异常场景处理""]"
56,1,128,350,0.708,0.526,0.686,0.525,0.494,0.6035,llm,"[""性能瓶颈分析"", ""一致性权衡""]"
56,2,113,351,0.753,0.747,0.724,0.636,0.666,0.7157,rule,"[""核心概念边界"", ""异常场景处理""]"
56,3,192,352,0.742,0.837,0.784,0.731,0.77,0.7727,rule,"[""一致性权衡"", ""核心概念边界""]"
56,4,55,353,0.518,0.66,0.646,0.656,0.713,0.6213,rule,"[""核心概念边界"", ""异常场景处理""]"
56,5,190,354,0.684,0.736,0.748,0.644,0.745,0.7081,rule,"[""监控与回滚方案"", ""生产环境验证""]"
56,6,62,355,0.732,0.839,0.695,0.833,0.801,0.7766,rule,"[""监控与回滚方案""]"
57,1,107,356,0.731,0.6,0.735,0.604,0.595,0.6622,rule,"[""一致性权衡"", ""监控与回滚方案""]"
57,2,118,357,0.55,0.434,0.587,0.57,0.53,0.5303,rule,"[""核心概念边界"", ""生产环境验证"", ""性能瓶颈分析""]"
57,3,191,358,0.959,0.859,0.821,0.908,0.92,0.899,hybrid,[]
57,4,129,359,0.778,0.73,0.686,0.771,0.778,0.7501,rule,"[""生产环境验证"", ""一致性权衡""]"
57,5,136,360,0.862,0.856,0.98,0.879,0.889,0.8869,hybrid,"[""核心概念边界""]"
57,6,55,361,0.833,0.657,0.803,0.786,0.692,0.7613,rule,"[""生产环境验证""]"
58,1,160,362,0.457,0.32,0.504,0.359,0.273,0.3928,llm,"[""性能瓶颈分析"", ""监控与回滚方案"", ""核心概念边界""]"
58,2,141,363,0.403,0.469,0.467,0.408,0.509,0.4436,llm,"[""性能瓶颈分析"", ""生产环境验证""]"
58,3,144,364,0.544,0.456,0.567,0.526,0.466,0.5142,rule,"[""异常场景处理"", ""生产环境验证"", ""一致性权衡""]"
58,4,175,365,0.512,0.445,0.594,0.591,0.563,0.5306,rule,"[""异常场景处理"", ""监控与回滚方案""]"
59,1,108,366,0.421,0.384,0.449,0.482,0.413,0.4269,llm,"[""性能瓶颈分析"", ""一致性权衡""]"
59,2,52,367,0.33,0.317,0.321,0.419,0.332,0.3408,rule,"[""一致性权衡"", ""性能瓶颈分析"", ""生产环境验证""]"
59,3,189,368,0.377,0.336,0.44,0.478,0.389,0.3968,rule,"[""异常场景处理"", ""监控与回滚方案""]"
59,4,191,369,0.432,0.462,0.414,0.397,0.457,0.433,llm,"[""核心概念边界"", ""生产环境验证""]"
59,5,1,370,0.68,0.727,0.647,0.661,0.707,0.6857,rule,"[""核心概念边界""]"
59,6,144,371,0.752,0.59,0.624,0.645,0.647,0.6612,rule,"[""性能瓶颈分析"", ""异常场景处理""]"
59,7,11,372,0.544,0.642,0.734,0.629,0.717,0.6357,llm,"[""性能瓶颈分析""]"
60,1,169,373,0.605,0.436,0.514,0.421,0.418,0.4951,rule,"[""核心概念边界"", ""性能瓶颈分析"", ""生产环境验证""]"
60,2,139,374,0.525,0.327,0.402,0.485,0.496,0.4481,rule,"[""一致性权衡"", ""监控与回滚方案""]"
60,3,176,375,0.548,0.433,0.425,0.566,0.525,0.5007,llm,"[""异常场景处理"", ""一致性权衡"", ""监控与回滚方案""]"
60,4,163,376,0.474,0.403,0.451,0.398,0.403,0.4314,rule,"[""核心概念边界"", ""监控与回滚方案""]"
60,5,191,377,0.487,0.355,0.421,0.416,0.455,0.4291,hybrid,"[""监控与回滚方案"", ""一致性权衡"", ""异常场景处理""]"
60,6,179,378,0.651,0.564,0.571,0.602,0.62,0.605,rule,"[""异常场景处理"", ""核心概念边界""]"
61,1,64,379,0.402,0.432,0.483,0.473,0.441,0.4397,rule,"[""生产环境验证"", ""监控与回滚方案""]"
61,2,107,380,0.498,0.431,0.562,0.44,0.419,0.4732,rule,"[""核心概念边界"", ""生产环境验证""]"
61,3,154,381,0.716,0.693,0.668,0.566,0.602,0.6625,llm,"[""监控与回滚方案"", ""性能瓶颈分析""]"
61,4,165,382,0.509,0.629,0.607,0.63,0.671,0.5947,llm,"[""核心概念边界""]"
61,5,178,383,0.609,0.531,0.722,0.71,0.615,0.6281,rule,"[""核心概念边界"", ""性能瓶颈分析""]"
62,1,1,384,0.656,0.518,0.662,0.577,0.467,0.5872,llm,"[""监控与回滚方案""]"
62,2,139,385,0.512,0.32,0.539,0.549,0.488,0.4758,hybrid,"[""性能瓶颈分析"", ""核心概念边界""]"
62,3,188,386,0.531,0.591,0.58,0.518,0.576,0.5569,rule,"[""监控与回滚方案"", ""一致性权衡"", ""生产环境验证""]"
62,4,108,387,0.523,0.531,0.476,0.416,0.377,0.4799,rule,"[""一致性权衡"", ""异常场景处理"", ""性能瓶颈分析""]"
62,5,64,388,0.597,0.622,0.708,0.619,0.583,0.6232,rule,"[""生产环境验证""]"
63,1,10,389,0.657,0.552,0.747,0.568,0.594,0.6246,rule,"[""性能瓶颈分析""]"
63,2,3,390,0.544,0.565,0.648,0.628,0.542,0.5806,llm,"[""异常场景处理"", ""监控与回滚方案""]"
63,3,146,391,0.514,0.545,0.534,0.602,0.625,0.5539,llm,"[""一致性权衡"", ""监控与回滚方案"", ""异常场景处理""]"
63,4,62,392,0.522,0.692,0.488,0.519,0.585,0.5632,rule,"[""核心概念边界"", ""监控与回滚方案"", ""性能瓶颈分析""]"
63,5,7,393,0.701,0.78,0.754,0.726,0.73,0.7364,rule,"[""生产环境验证"", ""监控与回滚方案""]"
63,6,18,394,0.584,0.591,0.522,0.579,0.632,0.5806,rule,"[""核心概念边界"", ""一致性权衡""]"
63,7,187,395,0.502,0.486,0.557,0.614,0.682,0.5502,rule,"[""性能瓶颈分析"", ""监控与回滚方案"", ""核心概念边界""]"
64,1,186,396,0.694,0.716,0.763,0.676,0.677,0.7053,rule,"[""生产环境验证""]"
64,2,181,397,0.48,0.462,0.469,0.539,0.563,0.4946,rule,"[""生产环境验证"", ""核心概念边界""]"
64,3,63,398,0.704,0.73,0.869,0.797,0.707,0.7541,rule,"[""生产环境验证""]"
64,4,162,399,0.674,0.732,0.734,0.639,0.725,0.6983,rule,"[""性能瓶颈分析""]"
64,5,172,400,0.653,0.674,0.626,0.727,0.704,0.6722,llm,"[""一致性权衡"", ""监控与回滚方案""]"
65,1,168,401,0.399,0.52,0.559,0.501,0.403,0.4719,rule,"[""核心概念边界"", ""异常场景处理"", ""监控与回滚方案""]"
65,2,31,402,0.58,0.55,0.633,0.552,0.556,0.574,llm,"[""生产环境验证"", ""一致性权衡""]"
65,3,189,403,0.678,0.604,0.683,0.602,0.537,0.6307,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
66,1,103,404,0.49,0.474,0.413,0.449,0.497,0.4672,rule,"[""异常场景处理"", ""生产环境验证"", ""核心概念边界""]"
66,2,51,405,0.489,0.627,0.546,0.442,0.435,0.5155,rule,"[""性能瓶颈分析"", ""一致性权衡"", ""异常场景处理""]"
66,3,4,406,0.583,0.557,0.759,0.623,0.665,0.6245,rule,"[""生产环境验证""]"
66,4,52,407,0.578,0.69,0.803,0.602,0.572,0.6451,rule,"[""一致性权衡"", ""生产环境验证""]"
66,5,35,408,0.696,0.695,0.753,0.634,0.627,0.6859,llm,"[""核心概念边界"", ""生产环境验证""]"
66,6,94,409,0.661,0.709,0.729,0.699,0.74,0.7005,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
67,1,39,410,0.613,0.496,0.555,0.592,0.55,0.5645,rule,"[""异常场景处理"", ""一致性权衡"", ""生产环境验证""]"
67,2,91,411,0.692,0.744,0.624,0.664,0.617,0.6782,rule,"[""异常场景处理""]"
67,3,139,412,0.422,0.605,0.499,0.586,0.606,0.529,rule,"[""生产环境验证"", ""核心概念边界""]"
67,4,2,413,0.888,0.756,0.83,0.77,0.737,0.8082,rule,[]
67,5,30,414,0.61,0.505,0.592,0.597,0.527,0.5699,rule,"[""核心概念边界"", ""监控与回滚方案"", ""生产环境验证""]"
67,6,191,415,0.711,0.642,0.735,0.652,0.681,0.6855,rule,"[""异常场景处理"", ""核心概念边界""]"
68,1,108,416,0.617,0.691,0.653,0.708,0.72,0.6688,rule,"[""监控与回滚方案"", ""核心概念边界""]"
68,2,167,417,0.629,0.629,0.645,0.679,0.684,0.6472,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
68,3,187,418,0.608,0.559,0.62,0.537,0.462,0.5676,rule,"[""监控与回滚方案"", ""异常场景处理"", ""一致性权衡""]"
68,4,156,419,0.645,0.685,0.696,0.59,0.601,0.6478,rule,"[""异常场景处理""]"
68,5,177,420,0.662,0.634,0.702,0.673,0.605,0.6566,rule,"[""核心概念边界"", ""异常场景处理""]"
68,6,146,421,0.709,0.695,0.738,0.846,0.801,0.7462,rule,"[""一致性权衡""]"
68,7,160,422,0.656,0.606,0.784,0.773,0.736,0.6964,rule,"[""一致性权衡""]"
68,8,153,423,0.718,0.668,0.634,0.716,0.666,0.6851,rule,"[""监控与回滚方案"", ""核心概念边界""]"
69,1,63,424,0.658,0.616,0.629,0.688,0.66,0.6488,rule,"[""一致性权衡""]"
69,2,176,425,0.698,0.632,0.682,0.742,0.667,0.6835,rule,"[""性能瓶颈分析"", ""一致性权衡""]"
69,3,65,426,0.683,0.706,0.735,0.76,0.709,0.7134,llm,"[""一致性权衡"", ""生产环境验证""]"
69,4,141,427,0.56,0.568,0.625,0.508,0.495,0.5556,rule,"[""一致性权衡"", ""核心概念边界"", ""监控与回滚方案""]"
69,5,103,428,0.667,0.491,0.589,0.588,0.426,0.5684,hybrid,"[""一致性权衡"", ""核心概念边界"", ""性能瓶颈分析""]"
69,6,192,429,0.677,0.538,0.69,0.615,0.538,0.6185,rule,"[""核心概念边界""]"
69,7,155,430,0.562,0.651,0.697,0.577,0.717,0.6282,rule,"[""生产环境验证""]"
69,8,176,431,0.794,0.681,0.807,0.817,0.813,0.7766,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
70,1,161,432,0.911,0.825,0.927,0.878,0.811,0.8753,rule,[]
70,2,172,433,0.98,0.863,0.98,0.942,0.96,0.944,rule,"[""生产环境验证""]"
70,3,61,434,0.905,0.835,0.951,0.857,0.745,0.868,rule,"[""核心概念边界""]"
70,4,192,435,0.902,0.841,0.98,0.796,0.825,0.8731,rule,"[""一致性权衡""]"
70,5,106,436,0.778,0.829,0.869,0.818,0.94,0.8327,hybrid,[]
70,6,166,437,0.734,0.706,0.788,0.767,0.758,0.7456,rule,"[""性能瓶颈分析"", ""异常场景处理""]"
70,7,148,438,0.851,0.95,0.98,0.897,0.903,0.9104,rule,[]
71,1,75,439,0.926,0.779,0.921,0.915,0.793,0.8719,llm,[]
71,2,190,440,0.869,0.803,0.961,0.825,0.747,0.8462,hybrid,[]
71,3,192,441,0.85,0.953,0.98,0.885,0.936,0.9129,rule,"[""监控与回滚方案""]"
71,4,148,442,0.693,0.693,0.96,0.678,0.723,0.7397,hybrid,"[""生产环境验证""]"
71,5,77,443,0.928,0.963,0.98,0.945,0.98,0.9544,rule,[]
71,6,187,444,0.98,0.843,0.98,0.952,0.884,0.9312,rule,[]
71,7,113,445,0.669,0.772,0.888,0.734,0.68,0.7425,rule,"[""监控与回滚方案"", ""一致性权衡""]"
72,1,86,446,0.777,0.759,0.903,0.791,0.819,0.8021,hybrid,"[""异常场景处理""]"
72,2,74,447,0.863,0.842,0.98,0.872,0.911,0.8857,rule,"[""一致性权衡""]"
72,3,103,448,0.934,0.98,0.98,0.98,0.935,0.9603,rule,[]
72,4,75,449,0.865,0.88,0.98,0.98,0.903,0.9125,rule,[]
72,5,190,450,0.787,0.752,0.98,0.889,0.832,0.8351,rule,"[""核心概念边界""]"
72,6,187,451,0.916,0.905,0.954,0.787,0.834,0.8874,rule,"[""异常场景处理""]"
72,7,192,452,0.887,0.802,0.98,0.962,0.879,0.8949,rule,[]
73,1,122,453,0.276,0.341,0.351,0.284,0.274,0.3049,rule,"[""一致性权衡"", ""监控与回滚方案""]"
73,2,144,454,0.388,0.289,0.481,0.37,0.249,0.3601,llm,"[""性能瓶颈分析"", ""监控与回滚方案""]"
73,3,116,455,0.505,0.396,0.386,0.374,0.331,0.4148,rule,"[""监控与回滚方案"", ""生产环境验证""]"
74,1,72,456,0.1,0.183,0.284,0.167,0.231,0.1787,rule,"[""核心概念边界"", ""一致性权衡""]"
74,2,93,457,0.391,0.262,0.257,0.277,0.271,0.3037,llm,"[""异常场景处理"", ""生产环境验证"", ""监控与回滚方案""]"
74,3,80,458,0.416,0.362,0.482,0.425,0.41,0.4156,rule,"[""异常场景处理"", ""监控与回滚方案"", ""生产环境验证""]"
74,4,114,459,0.232,0.317,0.264,0.329,0.284,0.2804,llm,"[""性能瓶颈分析"", ""生产环境验证"", ""核心概念边界""]"
74,5,65,460,0.491,0.382,0.292,0.391,0.387,0.4015,rule,"[""异常场景处理"", ""性能瓶颈分析"", ""一致性权衡""]"
74,6,102,461,0.355,0.349,0.394,0.391,0.38,0.3697,hybrid,"[""核心概念边界"", ""监控与回滚方案"", ""异常场景处理""]"
74,7,91,462,0.478,0.442,0.492,0.435,0.35,0.4482,rule,"[""核心概念边界"", ""一致性权衡"", ""监控与回滚方案""]"
74,8,93,463,0.564,0.413,0.434,0.395,0.319,0.4467,rule,"[""性能瓶颈分析"", ""异常场景处理""]"
75,1,176,464,0.309,0.217,0.251,0.279,0.254,0.2658,rule,"[""一致性权衡"", ""监控与回滚方案""]"
75,2,177,465,0.325,0.321,0.382,0.3,0.253,0.3201,rule,"[""生产环境验证"", ""核心概念边界"", ""性能瓶颈分析""]"
