session_id,round,question_id,asked_question_id,correctness,depth,clarity,practicality,tradeoffs,overall_score,provenance,missing_points
88,9,PAPER_Q_0009,750,0.595,0.637,0.595,0.624,0.6,0.612,,"[""edge case handling"", ""transaction consistency detail"", ""failure mode analysis""]"
88,9,PAPER_Q_0007,751,0.873,0.888,0.881,0.828,0.867,0.882,,"[""extreme load testing detail""]"
88,9,PAPER_Q_0126,752,0.835,0.832,0.811,0.806,0.811,0.833,,"[""extreme load testing detail""]"
88,9,PAPER_Q_0032,753,0.718,0.725,0.722,0.721,0.731,0.702,,"[""rollback and canary strategy"", ""monitoring and alerting""]"
88,9,PAPER_Q_0026,754,0.688,0.712,0.759,0.736,0.747,0.714,,"[""failure mode analysis"", ""edge case handling""]"
88,9,PAPER_Q_0023,755,0.748,0.781,0.744,0.784,0.807,0.784,,"[""transaction consistency detail"", ""monitoring and alerting""]"
88,9,PAPER_Q_0123,756,0.77,0.804,0.734,0.768,0.758,0.754,,"[""failure mode analysis"", ""edge case handling""]"
88,9,PAPER_Q_0003,757,0.654,0.645,0.595,0.654,0.611,0.623,,"[""failure mode analysis"", ""edge case handling"", ""transaction consistency detail""]"
88,9,PAPER_Q_0017,758,0.607,0.626,0.692,0.675,0.697,0.631,,"[""failure mode analysis"", ""rollback and canary strategy"", ""monitoring and alerting""]"
89,9,PAPER_Q_0010,759,0.646,0.603,0.647,0.626,0.612,0.627,,"[""transaction consistency detail"", ""capacity estimation"", ""edge case handling""]"
89,9,PAPER_Q_0131,760,0.84,0.795,0.796,0.895,0.803,0.83,,"[""extreme load testing detail""]"
89,9,PAPER_Q_0106,761,0.651,0.74,0.63,0.715,0.737,0.688,,"[""rollback and canary strategy"", ""capacity estimation""]"
89,9,PAPER_Q_0127,762,0.701,0.697,0.747,0.735,0.692,0.704,,"[""edge case handling"", ""monitoring and alerting""]"
89,9,PAPER_Q_0109,763,0.676,0.716,0.715,0.683,0.665,0.676,,"[""rollback and canary strategy"", ""capacity estimation"", ""transaction consistency detail""]"
89,9,PAPER_Q_0123,764,0.691,0.734,0.744,0.758,0.771,0.726,,"[""transaction consistency detail"", ""capacity estimation""]"
89,9,PAPER_Q_0032,765,0.727,0.658,0.69,0.723,0.701,0.689,,"[""failure mode analysis"", ""capacity estimation""]"
89,9,PAPER_Q_0112,766,0.727,0.677,0.723,0.761,0.698,0.702,,"[""rollback and canary strategy"", ""transaction consistency detail""]"
89,9,PAPER_Q_0139,767,0.708,0.658,0.69,0.719,0.697,0.669,,"[""capacity estimation"", ""rollback and canary strategy"", ""transaction consistency detail""]"
90,8,PAPER_Q_0049,768,0.765,0.794,0.726,0.829,0.768,0.764,,"[""monitoring and alerting"", ""failure mode analysis""]"
90,8,PAPER_Q_0022,769,0.727,0.747,0.784,0.823,0.762,0.754,,"[""capacity estimation"", ""failure mode analysis""]"
90,8,PAPER_Q_0068,770,0.804,0.771,0.796,0.791,0.762,0.76,,"[""capacity estimation"", ""failure mode analysis""]"
90,8,PAPER_Q_0057,771,0.845,0.839,0.857,0.809,0.813,0.846,,"[""cost forecast granularity""]"
90,8,PAPER_Q_0065,772,0.725,0.756,0.698,0.718,0.692,0.707,,"[""edge case handling"", ""failure mode analysis""]"
90,8,PAPER_Q_0038,773,0.862,0.894,0.858,0.899,0.856,0.865,,"[""extreme load testing detail""]"
90,8,PAPER_Q_0037,774,0.802,0.851,0.783,0.838,0.878,0.826,,"[""extreme load testing detail""]"
90,8,PAPER_Q_0055,775,0.683,0.728,0.698,0.79,0.73,0.739,,"[""transaction consistency detail"", ""monitoring and alerting""]"
91,8,PAPER_Q_0138,776,0.725,0.658,0.706,0.685,0.672,0.678,,"[""capacity estimation"", ""edge case handling"", ""failure mode analysis""]"
91,8,PAPER_Q_0026,777,0.606,0.632,0.621,0.561,0.592,0.601,,"[""edge case handling"", ""transaction consistency detail"", ""failure mode analysis""]"
91,8,PAPER_Q_0013,778,0.842,0.83,0.794,0.815,0.812,0.801,,"[""capacity estimation"", ""rollback and canary strategy""]"
91,8,PAPER_Q_0112,779,0.69,0.622,0.682,0.638,0.586,0.623,,"[""transaction consistency detail"", ""edge case handling"", ""rollback and canary strategy""]"
91,8,PAPER_Q_0109,780,0.628,0.557,0.607,0.599,0.532,0.598,,"[""failure mode analysis"", ""monitoring and alerting"", ""transaction consistency detail""]"
91,8,PAPER_Q_0010,781,0.661,0.658,0.623,0.573,0.604,0.608,,"[""transaction consistency detail"", ""rollback and canary strategy"", ""monitoring and alerting""]"
91,8,PAPER_Q_0008,782,0.685,0.578,0.643,0.617,0.555,0.602,,"[""transaction consistency detail"", ""capacity estimation"", ""edge case handling""]"
91,8,PAPER_Q_0023,783,0.652,0.617,0.706,0.622,0.637,0.666,,"[""edge case handling"", ""transaction consistency detail"", ""monitoring and alerting""]"
92,11,PAPER_Q_0022,784,0.609,0.583,0.667,0.64,0.566,0.59,,"[""monitoring and alerting"", ""edge case handling"", ""rollback and canary strategy""]"
92,11,PAPER_Q_0047,785,0.677,0.582,0.621,0.69,0.657,0.65,,"[""transaction consistency detail"", ""monitoring and alerting"", ""capacity estimation""]"
92,11,PAPER_Q_0049,786,0.712,0.698,0.669,0.75,0.69,0.676,,"[""edge case handling"", ""capacity estimation"", ""transaction consistency detail""]"
92,11,PAPER_Q_0065,787,0.667,0.626,0.629,0.598,0.617,0.634,,"[""monitoring and alerting"", ""rollback and canary strategy"", ""failure mode analysis""]"
92,11,PAPER_Q_0041,788,0.69,0.596,0.706,0.634,0.584,0.627,,"[""monitoring and alerting"", ""transaction consistency detail"", ""capacity estimation""]"
92,11,PAPER_Q_0048,789,0.765,0.778,0.789,0.722,0.733,0.756,,"[""transaction consistency detail"", ""monitoring and alerting""]"
92,11,PAPER_Q_0067,790,0.771,0.637,0.766,0.681,0.643,0.721,,"[""capacity estimation"", ""transaction consistency detail""]"
92,11,PAPER_Q_0022,791,0.691,0.62,0.71,0.703,0.657,0.651,,"[""capacity estimation"", ""rollback and canary strategy"", ""monitoring and alerting""]"
92,11,PAPER_Q_0041,792,0.644,0.545,0.597,0.617,0.587,0.589,,"[""monitoring and alerting"", ""failure mode analysis"", ""rollback and canary strategy""]"
92,11,PAPER_Q_0064,793,0.673,0.67,0.628,0.692,0.679,0.646,,"[""capacity estimation"", ""edge case handling"", ""transaction consistency detail""]"
92,11,PAPER_Q_0070,794,0.648,0.639,0.687,0.647,0.61,0.658,,"[""failure mode analysis"", ""rollback and canary strategy"", ""capacity estimation""]"
93,11,PAPER_Q_0048,795,0.671,0.658,0.647,0.666,0.71,0.653,,"[""failure mode analysis"", ""transaction consistency detail"", ""capacity estimation""]"
93,11,PAPER_Q_0069,796,0.598,0.587,0.603,0.574,0.533,0.561,,"[""failure mode analysis"", ""transaction consistency detail"", ""rollback and canary strategy""]"
93,11,PAPER_Q_0062,797,0.597,0.566,0.667,0.65,0.63,0.597,,"[""failure mode analysis"", ""edge case handling"", ""rollback and canary strategy""]"
93,11,PAPER_Q_0056,798,0.621,0.658,0.63,0.632,0.69,0.66,,"[""capacity estimation"", ""failure mode analysis"", ""edge case handling""]"
93,11,PAPER_Q_0055,799,0.623,0.641,0.621,0.637,0.647,0.602,,"[""capacity estimation"", ""rollback and canary strategy"", ""transaction consistency detail""]"
93,11,PAPER_Q_0060,800,0.715,0.637,0.688,0.637,0.659,0.664,,"[""transaction consistency detail"", ""edge case handling"", ""rollback and canary strategy""]"
93,11,PAPER_Q_0068,801,0.752,0.665,0.72,0.676,0.647,0.698,,"[""rollback and canary strategy"", ""capacity estimation""]"
93,11,PAPER_Q_0053,802,0.743,0.658,0.647,0.678,0.629,0.687,,"[""edge case handling"", ""monitoring and alerting""]"
93,11,PAPER_Q_0038,803,0.744,0.731,0.717,0.695,0.69,0.735,,"[""edge case handling"", ""monitoring and alerting""]"
93,11,PAPER_Q_0056,804,0.643,0.624,0.62,0.591,0.642,0.6,,"[""rollback and canary strategy"", ""capacity estimation"", ""transaction consistency detail""]"
93,11,PAPER_Q_0064,805,0.594,0.529,0.569,0.589,0.563,0.549,,"[""capacity estimation"", ""failure mode analysis"", ""transaction consistency detail""]"
94,9,PAPER_Q_0043,806,0.903,0.901,0.818,0.943,0.9,0.896,,"[""cost forecast granularity""]"
94,9,PAPER_Q_0070,807,0.72,0.718,0.59,0.693,0.666,0.67,,"[""rollback and canary strategy"", ""edge case handling"", ""transaction consistency detail""]"
94,9,PAPER_Q_0058,808,0.751,0.688,0.635,0.746,0.672,0.723,,"[""capacity estimation"", ""rollback and canary strategy""]"
94,9,PAPER_Q_0053,809,0.79,0.82,0.731,0.85,0.884,0.798,,"[""capacity estimation"", ""failure mode analysis""]"
94,9,PAPER_Q_0064,810,0.739,0.751,0.687,0.718,0.783,0.721,,"[""rollback and canary strategy"", ""transaction consistency detail""]"
94,9,PAPER_Q_0041,811,0.786,0.734,0.713,0.746,0.761,0.741,,"[""transaction consistency detail"", ""monitoring and alerting""]"
94,9,PAPER_Q_0047,812,0.809,0.851,0.733,0.849,0.839,0.79,,"[""transaction consistency detail"", ""rollback and canary strategy""]"
94,9,PAPER_Q_0028,813,0.742,0.705,0.641,0.788,0.708,0.735,,"[""transaction consistency detail"", ""edge case handling""]"
94,9,PAPER_Q_0068,814,0.83,0.869,0.768,0.886,0.86,0.86,,"[""cost forecast granularity""]"
95,8,PAPER_Q_0058,815,0.713,0.735,0.647,0.713,0.757,0.697,,"[""edge case handling"", ""monitoring and alerting""]"
95,8,PAPER_Q_0041,816,0.702,0.716,0.553,0.67,0.681,0.665,,"[""capacity estimation"", ""rollback and canary strategy"", ""transaction consistency detail""]"
95,8,PAPER_Q_0062,817,0.753,0.702,0.64,0.778,0.755,0.714,,"[""failure mode analysis"", ""capacity estimation""]"
95,8,PAPER_Q_0060,818,0.674,0.699,0.632,0.741,0.683,0.685,,"[""failure mode analysis"", ""capacity estimation""]"
95,8,PAPER_Q_0053,819,0.798,0.787,0.75,0.78,0.743,0.765,,"[""failure mode analysis"", ""monitoring and alerting""]"
95,8,PAPER_Q_0067,820,0.807,0.783,0.727,0.838,0.785,0.777,,"[""rollback and canary strategy"", ""transaction consistency detail""]"
95,8,PAPER_Q_0068,821,0.79,0.81,0.75,0.83,0.813,0.816,,"[""edge case handling"", ""transaction consistency detail""]"
95,8,PAPER_Q_0044,822,0.625,0.606,0.555,0.619,0.599,0.595,,"[""transaction consistency detail"", ""capacity estimation"", ""rollback and canary strategy""]"
96,9,PAPER_Q_0058,823,0.657,0.724,0.585,0.72,0.726,0.682,,"[""transaction consistency detail"", ""rollback and canary strategy""]"
96,9,PAPER_Q_0027,824,0.769,0.753,0.7,0.837,0.814,0.757,,"[""capacity estimation"", ""monitoring and alerting""]"
96,9,PAPER_Q_0047,825,0.768,0.811,0.69,0.878,0.828,0.769,,"[""monitoring and alerting"", ""transaction consistency detail""]"
96,9,PAPER_Q_0043,826,0.922,0.956,0.855,0.99,0.99,0.918,,"[""cost forecast granularity""]"
96,9,PAPER_Q_0028,827,0.756,0.761,0.684,0.786,0.728,0.74,,"[""edge case handling"", ""rollback and canary strategy""]"
96,9,PAPER_Q_0022,828,0.853,0.848,0.804,0.848,0.884,0.832,,"[""cost forecast granularity""]"
96,9,PAPER_Q_0047,829,0.763,0.778,0.748,0.768,0.727,0.748,,"[""failure mode analysis"", ""rollback and canary strategy""]"
96,9,PAPER_Q_0049,830,0.743,0.768,0.741,0.861,0.807,0.789,,"[""capacity estimation"", ""monitoring and alerting""]"
96,9,PAPER_Q_0063,831,0.715,0.682,0.597,0.776,0.734,0.68,,"[""edge case handling"", ""rollback and canary strategy""]"
97,7,PAPER_Q_0123,832,0.602,0.608,0.598,0.583,0.557,0.609,,"[""rollback and canary strategy"", ""failure mode analysis"", ""edge case handling""]"
97,7,PAPER_Q_0110,833,0.741,0.68,0.724,0.732,0.672,0.686,,"[""capacity estimation"", ""transaction consistency detail""]"
97,7,PAPER_Q_0126,834,0.721,0.745,0.701,0.744,0.73,0.747,,"[""rollback and canary strategy"", ""monitoring and alerting""]"
97,7,PAPER_Q_0129,835,0.882,0.831,0.824,0.88,0.851,0.849,,"[""cost forecast granularity""]"
97,7,PAPER_Q_0026,836,0.686,0.603,0.68,0.648,0.578,0.658,,"[""failure mode analysis"", ""monitoring and alerting"", ""edge case handling""]"
97,7,PAPER_Q_0120,837,0.704,0.792,0.725,0.767,0.807,0.755,,"[""edge case handling"", ""failure mode analysis""]"
97,7,PAPER_Q_0013,838,0.83,0.854,0.846,0.855,0.85,0.831,,"[""cost forecast granularity""]"
98,10,PAPER_Q_0128,839,0.728,0.776,0.781,0.835,0.807,0.79,,"[""transaction consistency detail"", ""rollback and canary strategy""]"
98,10,PAPER_Q_0027,840,0.708,0.784,0.781,0.73,0.767,0.729,,"[""capacity estimation"", ""rollback and canary strategy""]"
98,10,PAPER_Q_0010,841,0.654,0.702,0.713,0.699,0.668,0.692,,"[""monitoring and alerting"", ""capacity estimation""]"
98,10,PAPER_Q_0001,842,0.768,0.761,0.76,0.841,0.775,0.781,,"[""transaction consistency detail"", ""failure mode analysis""]"
98,10,PAPER_Q_0026,843,0.713,0.641,0.666,0.641,0.67,0.664,,"[""transaction consistency detail"", ""edge case handling"", ""rollback and canary strategy""]"
98,10,PAPER_Q_0032,844,0.648,0.667,0.657,0.672,0.692,0.67,,"[""transaction consistency detail"", ""capacity estimation"", ""rollback and canary strategy""]"
98,10,PAPER_Q_0010,845,0.745,0.765,0.718,0.752,0.742,0.737,,"[""edge case handling"", ""rollback and canary strategy""]"
98,10,PAPER_Q_0057,846,0.821,0.792,0.828,0.762,0.749,0.809,,"[""transaction consistency detail"", ""capacity estimation""]"
98,10,PAPER_Q_0027,847,0.727,0.762,0.775,0.752,0.73,0.732,,"[""failure mode analysis"", ""capacity estimation""]"
98,10,PAPER_Q_0001,848,0.689,0.786,0.748,0.793,0.769,0.746,,"[""capacity estimation"", ""edge case handling""]"
99,7,PAPER_Q_0133,849,0.737,0.791,0.749,0.761,0.78,0.776,,"[""monitoring and alerting"", ""capacity estimation""]"
99,7,PAPER_Q_0035,850,0.798,0.721,0.753,0.814,0.75,0.745,,"[""failure mode analysis"", ""rollback and canary strategy""]"
99,7,PAPER_Q_0085,851,0.826,0.785,0.805,0.806,0.773,0.808,,"[""transaction consistency detail"", ""failure mode analysis""]"
99,7,PAPER_Q_0106,852,0.666,0.752,0.667,0.694,0.699,0.685,,"[""transaction consistency detail"", ""rollback and canary strategy""]"
99,7,PAPER_Q_0034,853,0.648,0.722,0.638,0.731,0.762,0.692,,"[""monitoring and alerting"", ""rollback and canary strategy""]"
99,7,PAPER_Q_0023,854,0.753,0.708,0.679,0.783,0.751,0.733,,"[""rollback and canary strategy"", ""monitoring and alerting""]"
99,7,PAPER_Q_0109,855,0.737,0.682,0.685,0.723,0.74,0.703,,"[""capacity estimation"", ""transaction consistency detail""]"
100,8,PAPER_Q_0018,856,0.649,0.724,0.682,0.761,0.754,0.716,,"[""rollback and canary strategy"", ""transaction consistency detail""]"
100,8,PAPER_Q_0058,857,0.786,0.869,0.85,0.878,0.903,0.827,,"[""cost forecast granularity""]"
100,8,PAPER_Q_0054,858,0.76,0.846,0.784,0.859,0.876,0.805,,"[""failure mode analysis"", ""capacity estimation""]"
100,8,PAPER_Q_0036,859,0.752,0.797,0.785,0.841,0.836,0.791,,"[""transaction consistency detail"", ""edge case handling""]"
100,8,PAPER_Q_0062,860,0.798,0.833,0.877,0.886,0.815,0.825,,"[""cost forecast granularity""]"
100,8,PAPER_Q_0061,861,0.762,0.784,0.761,0.789,0.773,0.747,,"[""transaction consistency detail"", ""failure mode analysis""]"
100,8,PAPER_Q_0065,862,0.861,0.821,0.81,0.86,0.792,0.82,,"[""rollback and canary strategy"", ""edge case handling""]"
100,8,PAPER_Q_0014,863,0.767,0.807,0.778,0.779,0.794,0.768,,"[""capacity estimation"", ""edge case handling""]"
101,9,PAPER_Q_0123,864,0.727,0.747,0.773,0.795,0.729,0.737,,"[""transaction consistency detail"", ""edge case handling""]"
101,9,PAPER_Q_0140,865,0.666,0.699,0.748,0.742,0.742,0.692,,"[""monitoring and alerting"", ""capacity estimation""]"
101,9,PAPER_Q_0025,866,0.705,0.777,0.682,0.784,0.763,0.724,,"[""edge case handling"", ""transaction consistency detail""]"
101,9,PAPER_Q_0026,867,0.826,0.873,0.868,0.92,0.878,0.864,,"[""cost forecast granularity""]"
101,9,PAPER_Q_0135,868,0.888,0.943,0.86,0.921,0.967,0.928,,"[""cost forecast granularity""]"
101,9,PAPER_Q_0125,869,0.748,0.849,0.762,0.872,0.9,0.802,,"[""monitoring and alerting"", ""failure mode analysis""]"
101,9,PAPER_Q_0008,870,0.865,0.933,0.85,0.911,0.879,0.899,,"[""cost forecast granularity""]"
101,9,PAPER_Q_0123,871,0.875,0.906,0.848,0.93,0.953,0.9,,"[""extreme load testing detail""]"
101,9,PAPER_Q_0127,872,0.824,0.865,0.814,0.842,0.846,0.813,,"[""failure mode analysis"", ""rollback and canary strategy""]"
102,9,PAPER_Q_0030,873,0.633,0.691,0.638,0.699,0.722,0.682,,"[""failure mode analysis"", ""edge case handling""]"
102,9,PAPER_Q_0109,874,0.823,0.861,0.796,0.84,0.844,0.812,,"[""edge case handling"", ""transaction consistency detail""]"
102,9,PAPER_Q_0125,875,0.769,0.743,0.742,0.831,0.779,0.773,,"[""transaction consistency detail"", ""rollback and canary strategy""]"
102,9,PAPER_Q_0009,876,0.82,0.872,0.814,0.822,0.878,0.818,,"[""failure mode analysis"", ""capacity estimation""]"
102,9,PAPER_Q_0003,877,0.756,0.843,0.806,0.85,0.859,0.832,,"[""cost forecast granularity""]"
102,9,PAPER_Q_0020,878,0.741,0.712,0.769,0.774,0.738,0.762,,"[""failure mode analysis"", ""capacity estimation""]"
102,9,PAPER_Q_0034,879,0.804,0.87,0.788,0.856,0.835,0.803,,"[""monitoring and alerting"", ""rollback and canary strategy""]"
102,9,PAPER_Q_0006,880,0.71,0.723,0.789,0.787,0.721,0.717,,"[""rollback and canary strategy"", ""failure mode analysis""]"
102,9,PAPER_Q_0030,881,0.786,0.798,0.827,0.797,0.806,0.781,,"[""rollback and canary strategy"", ""capacity estimation""]"
103,8,PAPER_Q_0037,882,0.65,0.603,0.628,0.7,0.625,0.623,,"[""failure mode analysis"", ""transaction consistency detail"", ""capacity estimation""]"
103,8,PAPER_Q_0038,883,0.745,0.659,0.707,0.661,0.627,0.683,,"[""transaction consistency detail"", ""failure mode analysis""]"
103,8,PAPER_Q_0065,884,0.674,0.671,0.646,0.656,0.71,0.641,,"[""capacity estimation"", ""edge case handling"", ""failure mode analysis""]"
103,8,PAPER_Q_0022,885,0.75,0.776,0.752,0.813,0.775,0.756,,"[""transaction consistency detail"", ""capacity estimation""]"
103,8,PAPER_Q_0067,886,0.803,0.72,0.754,0.767,0.737,0.778,,"[""rollback and canary strategy"", ""monitoring and alerting""]"
103,8,PAPER_Q_0070,887,0.685,0.685,0.754,0.707,0.673,0.683,,"[""rollback and canary strategy"", ""failure mode analysis""]"
103,8,PAPER_Q_0027,888,0.728,0.758,0.672,0.729,0.793,0.721,,"[""monitoring and alerting"", ""failure mode analysis""]"
103,8,PAPER_Q_0028,889,0.706,0.689,0.652,0.661,0.702,0.699,,"[""edge case handling"", ""transaction consistency detail""]"
104,8,PAPER_Q_0139,890,0.625,0.63,0.583,0.62,0.612,0.633,,"[""monitoring and alerting"", ""rollback and canary strategy"", ""capacity estimation""]"
104,8,PAPER_Q_0131,891,0.843,0.82,0.858,0.837,0.862,0.837,,"[""cost forecast granularity""]"
104,8,PAPER_Q_0008,892,0.598,0.6,0.657,0.66,0.673,0.621,,"[""rollback and canary strategy"", ""failure mode analysis"", ""capacity estimation""]"
104,8,PAPER_Q_0031,893,0.782,0.817,0.808,0.757,0.834,0.782,,"[""capacity estimation"", ""monitoring and alerting""]"
104,8,PAPER_Q_0023,894,0.701,0.685,0.648,0.671,0.645,0.663,,"[""edge case handling"", ""transaction consistency detail"", ""capacity estimation""]"
104,8,PAPER_Q_0123,895,0.723,0.717,0.638,0.704,0.723,0.702,,"[""edge case handling"", ""monitoring and alerting""]"
104,8,PAPER_Q_0109,896,0.617,0.682,0.61,0.68,0.654,0.627,,"[""monitoring and alerting"", ""failure mode analysis"", ""rollback and canary strategy""]"
104,8,PAPER_Q_0027,897,0.734,0.731,0.689,0.794,0.747,0.71,,"[""edge case handling"", ""rollback and canary strategy""]"
105,11,PAPER_Q_0139,898,0.667,0.578,0.639,0.676,0.606,0.621,,"[""failure mode analysis"", ""rollback and canary strategy"", ""capacity estimation""]"
105,11,PAPER_Q_0118,899,0.788,0.7,0.694,0.746,0.69,0.708,,"[""edge case handling"", ""failure mode analysis""]"
105,11,PAPER_Q_0138,900,0.775,0.803,0.834,0.82,0.827,0.818,,"[""transaction consistency detail"", ""failure mode analysis""]"
105,11,PAPER_Q_0126,901,0.834,0.73,0.81,0.775,0.761,0.783,,"[""transaction consistency detail"", ""monitoring and alerting""]"
105,11,PAPER_Q_0108,902,0.746,0.682,0.677,0.718,0.689,0.695,,"[""capacity estimation"", ""failure mode analysis""]"
105,11,PAPER_Q_0118,903,0.817,0.747,0.821,0.838,0.809,0.798,,"[""failure mode analysis"", ""edge case handling""]"
105,11,PAPER_Q_0106,904,0.668,0.716,0.678,0.664,0.659,0.688,,"[""failure mode analysis"", ""rollback and canary strategy""]"
105,11,PAPER_Q_0123,905,0.659,0.654,0.673,0.645,0.685,0.65,,"[""transaction consistency detail"", ""edge case handling"", ""capacity estimation""]"
105,11,PAPER_Q_0136,906,0.742,0.76,0.768,0.7,0.756,0.722,,"[""edge case handling"", ""failure mode analysis""]"
105,11,PAPER_Q_0126,907,0.761,0.827,0.747,0.826,0.79,0.793,,"[""capacity estimation"", ""edge case handling""]"
105,11,PAPER_Q_0032,908,0.601,0.668,0.634,0.589,0.654,0.629,,"[""transaction consistency detail"", ""capacity estimation"", ""monitoring and alerting""]"
106,8,PAPER_Q_0117,909,0.581,0.531,0.624,0.603,0.596,0.573,,"[""failure mode analysis"", ""monitoring and alerting"", ""transaction consistency detail""]"
106,8,PAPER_Q_0138,910,0.677,0.584,0.609,0.608,0.567,0.616,,"[""rollback and canary strategy"", ""monitoring and alerting"", ""edge case handling""]"
106,8,PAPER_Q_0002,911,0.776,0.691,0.821,0.716,0.66,0.746,,"[""transaction consistency detail"", ""failure mode analysis""]"
106,8,PAPER_Q_0136,912,0.609,0.538,0.567,0.529,0.539,0.572,,"[""transaction consistency detail"", ""monitoring and alerting"", ""failure mode analysis""]"
106,8,PAPER_Q_0113,913,0.776,0.663,0.708,0.672,0.665,0.679,,"[""failure mode analysis"", ""capacity estimation"", ""rollback and canary strategy""]"
106,8,PAPER_Q_0129,914,0.663,0.609,0.66,0.601,0.64,0.611,,"[""rollback and canary strategy"", ""failure mode analysis"", ""transaction consistency detail""]"
106,8,PAPER_Q_0021,915,0.667,0.639,0.613,0.579,0.576,0.601,,"[""failure mode analysis"", ""monitoring and alerting"", ""transaction consistency detail""]"
106,8,PAPER_Q_0136,916,0.594,0.528,0.582,0.5,0.517,0.563,,"[""transaction consistency detail"", ""monitoring and alerting"", ""failure mode analysis""]"
107,8,PAPER_Q_0002,917,0.714,0.622,0.693,0.647,0.622,0.638,,"[""edge case handling"", ""transaction consistency detail"", ""failure mode analysis""]"
107,8,PAPER_Q_0113,918,0.653,0.514,0.554,0.594,0.582,0.573,,"[""monitoring and alerting"", ""failure mode analysis"", ""transaction consistency detail""]"
107,8,PAPER_Q_0019,919,0.736,0.596,0.696,0.691,0.624,0.689,,"[""rollback and canary strategy"", ""edge case handling""]"
107,8,PAPER_Q_0031,920,0.655,0.585,0.636,0.533,0.582,0.619,,"[""edge case handling"", ""monitoring and alerting"", ""capacity estimation""]"
107,8,PAPER_Q_0013,921,0.75,0.691,0.688,0.656,0.666,0.683,,"[""edge case handling"", ""transaction consistency detail""]"
107,8,PAPER_Q_0133,922,0.682,0.655,0.646,0.614,0.652,0.636,,"[""transaction consistency detail"", ""rollback and canary strategy"", ""failure mode analysis""]"
107,8,PAPER_Q_0007,923,0.67,0.553,0.59,0.658,0.654,0.606,,"[""edge case handling"", ""failure mode analysis"", ""capacity estimation""]"
107,8,PAPER_Q_0012,924,0.816,0.731,0.744,0.711,0.685,0.76,,"[""monitoring and alerting"", ""transaction consistency detail""]"
108,11,PAPER_Q_0031,925,0.553,0.509,0.531,0.479,0.466,0.49,,"[""capacity estimation"", ""monitoring and alerting"", ""rollback and canary strategy""]"
108,11,PAPER_Q_0113,926,0.675,0.535,0.634,0.586,0.54,0.586,,"[""transaction consistency detail"", ""monitoring and alerting"", ""rollback and canary strategy""]"
108,11,PAPER_Q_0002,927,0.808,0.75,0.74,0.686,0.744,0.773,,"[""edge case handling"", ""monitoring and alerting""]"
108,11,PAPER_Q_0131,928,0.773,0.675,0.701,0.636,0.643,0.675,,"[""edge case handling"", ""capacity estimation"", ""rollback and canary strategy""]"
108,11,PAPER_Q_0122,929,0.719,0.643,0.67,0.712,0.692,0.683,,"[""monitoring and alerting"", ""transaction consistency detail""]"
108,11,PAPER_Q_0129,930,0.656,0.543,0.638,0.64,0.562,0.623,,"[""transaction consistency detail"", ""capacity estimation"", ""edge case handling""]"
108,11,PAPER_Q_0107,931,0.762,0.665,0.698,0.699,0.702,0.714,,"[""capacity estimation"", ""failure mode analysis""]"
108,11,PAPER_Q_0002,932,0.746,0.648,0.681,0.645,0.684,0.694,,"[""capacity estimation"", ""transaction consistency detail""]"
108,11,PAPER_Q_0033,933,0.796,0.716,0.754,0.753,0.702,0.748,,"[""failure mode analysis"", ""capacity estimation""]"
108,11,PAPER_Q_0129,934,0.609,0.61,0.603,0.559,0.557,0.599,,"[""failure mode analysis"", ""monitoring and alerting"", ""rollback and canary strategy""]"
108,11,PAPER_Q_0015,935,0.664,0.647,0.648,0.664,0.684,0.631,,"[""edge case handling"", ""capacity estimation"", ""transaction consistency detail""]"
109,10,PAPER_Q_0009,936,0.6,0.603,0.58,0.6,0.563,0.588,,"[""capacity estimation"", ""transaction consistency detail"", ""failure mode analysis""]"
109,10,PAPER_Q_0093,937,0.653,0.692,0.66,0.716,0.723,0.673,,"[""transaction consistency detail"", ""capacity estimation"", ""monitoring and alerting""]"
109,10,PAPER_Q_0026,938,0.609,0.667,0.603,0.655,0.707,0.656,,"[""rollback and canary strategy"", ""edge case handling"", ""capacity estimation""]"
109,10,PAPER_Q_0029,939,0.703,0.645,0.65,0.693,0.659,0.656,,"[""failure mode analysis"", ""capacity estimation"", ""monitoring and alerting""]"
109,10,PAPER_Q_0034,940,0.638,0.609,0.617,0.64,0.592,0.61,,"[""edge case handling"", ""transaction consistency detail"", ""failure mode analysis""]"
109,10,PAPER_Q_0028,941,0.676,0.593,0.667,0.613,0.581,0.619,,"[""capacity estimation"", ""transaction consistency detail"", ""failure mode analysis""]"
109,10,PAPER_Q_0008,942,0.705,0.669,0.638,0.629,0.672,0.663,,"[""monitoring and alerting"", ""edge case handling"", ""transaction consistency detail""]"
109,10,PAPER_Q_0123,943,0.664,0.68,0.661,0.662,0.674,0.659,,"[""failure mode analysis"", ""rollback and canary strategy"", ""edge case handling""]"
109,10,PAPER_Q_0034,944,0.728,0.685,0.669,0.726,0.71,0.716,,"[""rollback and canary strategy"", ""transaction consistency detail""]"
109,10,PAPER_Q_0029,945,0.658,0.585,0.596,0.638,0.612,0.612,,"[""rollback and canary strategy"", ""failure mode analysis"", ""monitoring and alerting""]"
110,11,PAPER_Q_0032,946,0.588,0.528,0.538,0.636,0.567,0.569,,"[""transaction consistency detail"", ""capacity estimation"", ""rollback and canary strategy""]"
